date,temp_max,temp_avg,temp_min,dew_point_max,dew_point_avg,dew_point_min,humidity_max,humidity_avg,humidity_min,wind_max,wind_avg,wind_min
1/3/2018,30,24.2,18,13,3.4,0,53,41.3,29,16,6.9,0
1/4/2018,29,25.0,20,22,16.4,6,92,72.4,39,37,25.4,8
1/5/2018,19,14.2,11,5,-2.8,-7,56,47.3,37,31,24.8,18
1/6/2018,14,10.9,8,-4,-6.1,-9,55,46.6,37,32,21.5,16
1/7/2018,18,12.9,6,3,-2.6,-5,64,50.6,41,21,11.6,5
1/8/2018,33,26.3,18,23,12.9,3,69,57.5,45,18,11.3,8
1/9/2018,43,36.7,31,26,22.5,19,73,57.5,40,21,12.3,6
1/10/2018,40,35.0,28,33,24.4,19,77,66.0,50,10,6.0,0
1/11/2018,47,40.1,35,39,35.4,31,96,83.9,71,8,5.4,0
1/12/2018,60,51.5,38,58,50.8,37,100,97.5,93,20,11.9,5
1/13/2018,52,36.4,20,52,28.6,5,100,74.9,50,28,19.2,9
1/14/2018,23,19.0,16,5,1.5,-2,59,47.3,34,22,14.4,10
1/15/2018,29,23.3,17,18,13.0,3,75,64.9,54,18,13.0,6
1/16/2018,34,29.7,25,30,23.8,16,87,78.7,69,10,7.3,3
1/17/2018,36,32.7,23,34,27.9,12,96,82.8,60,17,10.3,5
1/18/2018,33,26.6,21,14,11.0,8,63,52.7,40,20,14.0,8
1/19/2018,39,33.9,26,19,14.7,12,58,45.9,41,15,10.2,6
1/20/2018,54,45.5,38,28,23.3,19,52,42.2,31,21,13.0,5
1/21/2018,52,46.3,43,35,29.6,27,66,52.7,41,9,5.1,0
1/22/2018,43,39.1,37,38,35.2,33,93,85.9,73,16,11.1,3
1/23/2018,59,47.0,36,53,42.0,27,100,85.2,46,20,11.0,0
1/24/2018,45,38.6,28,28,21.8,13,55,50.7,45,24,16.9,9
1/25/2018,35,29.5,24,13,6.5,0,58,39.8,24,21,14.7,6
1/26/2018,38,33.0,28,23,10.0,1,61,39.6,30,10,6.8,0
1/27/2018,56,46.2,36,40,32.3,24,79,59.9,32,17,9.2,3
1/28/2018,54,48.8,42,46,40.9,34,86,74.7,56,16,6.6,0
1/29/2018,43,40.4,35,37,28.1,25,86,62.0,53,21,13.5,5
1/30/2018,37,32.0,26,29,24.1,11,89,73.7,51,28,12.9,6
1/31/2018,33,27.3,19,16,8.1,4,59,45.5,31,21,12.5,5
2/1/2018,44,39.1,33,35,25.1,17,86,58.0,45,12,7.8,0
2/2/2018,39,29.5,18,34,16.2,1,89,59.7,38,32,19.5,0
2/3/2018,31,25.1,17,11,4.3,0,50,41.4,33,18,13.1,8
2/4/2018,47,39.5,31,45,30.9,12,97,74.1,44,15,8.0,0
2/5/2018,41,34.2,28,39,19.7,8,93,57.9,37,30,14.7,0
2/6/2018,38,33.1,28,23,15.7,8,59,49.1,37,10,6.9,0
2/7/2018,46,33.9,30,43,28.5,18,96,81.3,59,28,11.7,0
2/8/2018,34,30.4,27,21,15.2,10,63,53.7,43,22,13.4,5
2/9/2018,39,32.7,28,32,18.0,11,76,55.3,43,16,9.3,0
2/10/2018,51,43.2,39,44,39.2,33,97,86.1,74,10,4.7,0
2/11/2018,58,47.4,42,55,46.2,41,100,95.8,90,15,6.5,0
2/12/2018,62,45.2,34,58,29.9,11,97,57.4,32,22,15.0,0
2/13/2018,37,32.4,27,25,16.2,8,67,52.2,33,15,9.0,0
2/14/2018,53,43.3,36,41,31.7,25,77,64.3,50,15,8.0,5
2/15/2018,60,52.4,46,54,46.1,41,87,79.1,69,14,7.9,3
2/16/2018,59,52.2,37,55,43.9,16,94,74.7,42,26,13.0,3
2/17/2018,39,34.1,30,32,23.9,15,96,69.0,38,16,8.5,3
2/18/2018,45,38.0,33,33,27.2,21,96,68.3,40,20,8.6,0
2/19/2018,49,44.5,34,46,39.0,25,100,81.6,61,14,6.1,0
2/20/2018,69,54.2,48,53,49.6,46,100,85.4,57,18,8.9,0
2/21/2018,78,61.7,50,59,53.3,46,97,75.9,50,16,9.7,5
