Date,BTC Volume,BTC Daily Volume Change (%),BTC New Coins Mined,BTC New Coins Mined (%),BTC Active Addresses,BTC Daily Active Addresses Change (%),BTC Transactions,BTC Daily Transactions Change (%)
2019-06-25,1954294.95062666,0.1710021263701471,1825.0,-0.17514124293785316,914848,-0.054181162154757545,361239,-0.06936740818981624
2019-06-26,1863861.21213683,-0.046274355086898034,2062.5,0.13013698630136994,1038136,0.13476337052712584,399459,0.10580252962719983
2019-06-27,1670520.92956508,-0.10373105106366498,1775.0,-0.1393939393939394,891780,-0.1409796019018703,360908,-0.09650802710666173
2019-06-28,1465412.04120639,-0.12278139395241827,2037.5,0.147887323943662,1008346,0.13071161048689128,406931,0.12752003280614455
2019-06-29,1377669.81273498,-0.05987546574216551,2175.0,0.06748466257668717,853696,-0.15336997419536547,356508,-0.12391044181937483
2019-06-30,1908730.73971882,0.385477653698143,1900.0,-0.12643678160919536,672866,-0.21182013269360522,330579,-0.07273048571140062
2019-07-01,2098642.00582878,0.09949610081615612,1787.5,-0.05921052631578949,834130,0.2396673334660988,336719,0.018573472604128005
2019-07-02,1468117.59915059,-0.30044400375431746,1975.0,0.10489510489510478,896379,0.07462745615191868,373251,0.10849402617612913
2019-07-03,1701901.34214382,0.15924047442009437,2150.0,0.08860759493670889,894222,-0.0024063482076219778,397382,0.06465086496754191
2019-07-04,1251757.77420767,-0.2644945137472665,2087.5,-0.029069767441860517,822472,-0.0802373459834359,370537,-0.0675546451525233
2019-07-05,1561606.59150388,0.24753097099184074,2362.5,0.1317365269461077,820564,-0.002319835812039761,378264,0.02085351800225088
2019-07-06,703160.82888511,-0.5497196075434452,2225.0,-0.05820105820105825,679451,-0.1719707420749631,348496,-0.07869636021403037
2019-07-07,716273.0884502,0.018647596718207593,1912.5,-0.1404494382022472,604462,-0.11036704633593886,313120,-0.1015104907947294
2019-07-08,2660396.07882899,2.714220346579387,2225.0,0.1633986928104576,830641,0.3741823307337764,378788,0.20972151251916205
2019-07-09,2439781.45195789,-0.08292548189599147,1925.0,-0.1348314606741573,819092,-0.013903720139025189,365434,-0.03525454871854439
2019-07-10,2300955.67513405,-0.056900906723605926,1612.5,-0.16233766233766234,798530,-0.02510340718747095,315535,-0.13654722877455294
2019-07-11,2957929.8112023,0.28552229109323246,1612.5,0.0,777665,-0.026129262519880236,325647,0.032047158001489606
2019-07-12,2438163.47891378,-0.17571963010077385,2050.0,0.2713178294573644,907396,0.1668211890724156,360735,0.10774857437654894
2019-07-13,1571049.75088071,-0.35564216080349764,1762.5,-0.1402439024390244,656413,-0.27659698742335215,304404,-0.15615618113019247
2019-07-14,1560020.09512463,-0.007020564275508789,1812.5,0.028368794326241176,592137,-0.09792005947475146,303142,-0.004145806231192761
2019-07-15,1830638.87429578,0.17347134182238233,1825.0,0.006896551724137945,757224,0.2787986563920173,348965,0.1511601823567832
2019-07-16,2457370.04569857,0.3423565292984858,2012.5,0.10273972602739723,786194,0.038258164030722686,363175,0.04072041608757315
2019-07-17,1896583.89501813,-0.22820582177358728,1675.0,-0.16770186335403725,740525,-0.05808871601665744,324759,-0.10577820609898814
2019-07-18,5007771.87590045,1.6404167456312706,1512.5,-0.09701492537313428,740073,-0.0006103777725262605,315624,-0.02812855070991105
2019-07-19,1311700.84674576,-0.7380669728471003,1475.0,-0.024793388429752095,741186,0.0015039056957895092,299773,-0.05022114921552223
2019-07-20,890020.38060438,-0.32147609509252073,2212.5,0.5,719964,-0.028632489010855577,322825,0.07689818629429612
2019-07-21,1067060.47569821,0.19891690005301754,1862.5,-0.1581920903954802,542497,-0.2464942691579023,283785,-0.12093239371176334
2019-07-22,6031140.02457018,4.652107037910688,1975.0,0.06040268456375841,705998,0.3013859984479177,319241,0.12493965502052617
2019-07-23,1206863.17090218,-0.7998946855842252,1787.5,-0.09493670886075944,711417,0.007675659137844626,320209,0.003032191980353316
2019-07-24,1511405.65755128,0.2523421826033865,1737.5,-0.027972027972028024,718472,0.009916827964470798,295450,-0.07732137447729448
2019-07-25,1979349.96459133,0.30960867765851474,1875.0,0.07913669064748197,777034,0.08150909151644048,336386,0.1385547469961077
2019-07-26,980636.26962489,-0.5045665055864141,2075.0,0.10666666666666669,754318,-0.02923424200228042,319446,-0.05035881398155695
2019-07-27,606980.27112604,-0.38103424284090537,1900.0,-0.08433734939759041,586276,-0.22277341916804316,283740,-0.1117747600533423
2019-07-28,480482.01095509,-0.20840588432351626,2187.5,0.1513157894736843,530854,-0.09453226807851589,272799,-0.03855994924931272
2019-07-29,2625168.3979054,4.463614324888369,2100.0,-0.040000000000000036,725272,0.36623629095758914,333451,0.22233219329982878
2019-07-30,2104197.79017618,-0.19845226239387082,1775.0,-0.15476190476190477,744128,0.02599852193383989,328233,-0.015648476087940955
2019-07-31,1567517.65049564,-0.2550521353962667,2137.5,0.204225352112676,777275,0.04454475574094774,361166,0.10033421380543706
2019-08-01,1005052.38859314,-0.358825472698602,1775.0,-0.16959064327485385,760270,-0.021877713807854415,335801,-0.07023086337030615
2019-08-02,781265.41947845,-0.22266199419509292,2112.5,0.1901408450704225,775871,0.020520341457640034,349387,0.04045848582940481
2019-08-03,553501.20260067,-0.2915324436474209,2162.5,0.023668639053254337,625752,-0.19348448388971873,327415,-0.06288728544565192
2019-08-04,569531.58503536,0.028961784291289483,2087.5,-0.034682080924855474,583090,-0.06817716922998251,298638,-0.08789151382801641
2019-08-05,2036833.9724955,2.576331894514755,1787.5,-0.14371257485029942,795977,0.36510144231593755,338993,0.13513015758208935
2019-08-06,1683968.54447759,-0.1732421163348844,2012.5,0.12587412587412583,858659,0.07874850655232501,368187,0.08611977238468049
2019-08-07,856665.05952504,-0.49128202997948556,1912.5,-0.0496894409937888,809600,-0.05713443870034551,370756,0.006977432663293426
2019-08-08,1442178.8176069,0.6834803772742708,1762.5,-0.07843137254901966,820878,0.013930335968379337,336039,-0.09363840369407372
2019-08-09,1346623.4938128,-0.06625761148860931,1850.0,0.049645390070921946,749819,-0.0865646295795478,340978,0.014697698779010837
2019-08-10,1744421.49258889,0.29540402391894527,1887.5,0.020270270270270174,613410,-0.18192257064704953,303987,-0.10848500489767665
2019-08-11,580466.96786213,-0.667243856872767,1912.5,0.013245033112582849,547301,-0.10777294142580007,273127,-0.1015174991035801
2019-08-12,1109274.86339627,0.9110042858799505,1662.5,-0.130718954248366,644673,0.17791306794615758,297313,0.08855221197464913
2019-08-13,1280710.76184684,0.15454771770964348,1962.5,0.18045112781954886,874339,0.35625192927267,370590,0.2464641640291545
2019-08-14,1428820.86227547,0.11564679929373667,1900.0,-0.031847133757961776,761105,-0.12950811984825106,359845,-0.028994306376318835
2019-08-15,1500197.65793134,0.049955034630582595,1962.5,0.03289473684210531,713750,-0.062218747741770164,355487,-0.012110769914824404
2019-08-16,987369.3820654,-0.34184047225689695,1837.5,-0.06369426751592355,693280,-0.02867950963222421,323478,-0.09004267385305231
2019-08-17,1602812.39777546,0.6233158804485748,1600.0,-0.12925170068027214,572530,-0.17417205169628436,288128,-0.10928100210833502
2019-08-18,964579.05319689,-0.3981959120508256,1575.0,-0.015625,534664,-0.0661380189684383,276239,-0.041262910928476226
2019-08-19,871115.6930148,-0.09689549018540866,2037.5,0.2936507936507937,700839,0.31080267233253034,330310,0.1957399208656272
2019-08-20,9746666.1072347,10.188716017160658,1912.5,-0.06134969325153372,751182,0.0718324750763013,333151,0.008601011171323947
2019-08-21,24526918.1251949,1.5164418125485186,1700.0,-0.11111111111111116,770008,0.02506183587998656,308672,-0.07347719202403713
2019-08-22,11718399.7974702,-0.5222229006655078,1762.5,0.03676470588235303,826528,0.07340183478613205,322312,0.04418930126477294
2019-08-23,678599.09027838,-0.9420911470843589,1912.5,0.0851063829787233,790325,-0.043801298927562016,340067,0.055086375933877774
2019-08-24,451772.56004907,-0.3342570502655102,2000.0,0.045751633986928164,701303,-0.11263973681713224,304321,-0.10511458036210508
2019-08-25,587631.36164665,0.30072388987685206,1937.5,-0.03125,521392,-0.25653818677518847,288779,-0.051071072978861154
2019-08-26,1036519.83854445,0.7638946900994745,1712.5,-0.11612903225806448,747731,0.43410524135391415,318082,0.10147205994895758
2019-08-27,897137.22541393,-0.13447172735859092,1687.5,-0.014598540145985384,728425,-0.025819445763249127,325849,0.024418231776711652
2019-08-28,887875.62975474,-0.01032349945674893,1887.5,0.11851851851851847,712996,-0.021181315852695892,341049,0.046647373476671694
2019-08-29,889415.25820019,0.0017340586832812477,2062.5,0.0927152317880795,735858,0.03206469601512496,346569,0.016185357529270084
2019-08-30,837320.94543428,-0.058571417890139976,2000.0,-0.030303030303030276,729202,-0.00904522339907976,349040,0.007129893325715786
2019-08-31,779541.66388495,-0.06900493993896517,2075.0,0.03750000000000009,605832,-0.1691849446381113,342029,-0.020086523034609227
2019-09-01,861879.4836362,0.10562337276613087,1787.5,-0.13855421686746983,566095,-0.06559079084630726,285325,-0.16578711161919013
2019-09-02,927146.61225836,0.07572651381235262,1862.5,0.04195804195804187,725190,0.2810394015138802,327099,0.14640848155612018
2019-09-03,1038433.75129377,0.12003186719771852,2050.0,0.10067114093959728,799876,0.10298818240736907,370467,0.13258371318775053
2019-09-04,1206508.34070084,0.16185393550399185,1700.0,-0.1707317073170732,747323,-0.06570143372222692,324605,-0.1237951018579253
2019-09-05,1240536.19801168,0.02820358232341258,2062.5,0.21323529411764697,736083,-0.015040350691735704,352245,0.08514964341276321
2019-09-06,1176689.29744984,-0.051467180614457875,1975.0,-0.042424242424242475,789909,0.07312490575111763,365373,0.03726951411659507
2019-09-07,627599.1019776,-0.4666399164692383,1875.0,-0.05063291139240511,617434,-0.2183479362812678,314279,-0.13984065598716933
2019-09-08,700025.90729756,0.11540297793884524,2212.5,0.17999999999999994,568182,-0.07976884978799359,288330,-0.08256676392632023
2019-09-09,875440.19718621,0.25058256853069105,1825.0,-0.17514124293785316,765860,0.3479131686677861,316706,0.09841501057815694
2019-09-10,1219607.20294287,0.3931359410532691,2275.0,0.24657534246575352,807312,0.054124774763011585,339676,0.07252783338490598
2019-09-11,1121121.60181381,-0.08075190183480208,2300.0,0.01098901098901095,795962,-0.014059000733297689,338092,-0.004663267348885447
2019-09-12,826537.33763896,-0.26275853011685435,1975.0,-0.14130434782608692,749283,-0.058644759423188586,335710,-0.007045419589934099
2019-09-13,700067.58041182,-0.1530115476554349,1875.0,-0.05063291139240511,761736,0.01661988861351449,308706,-0.08043847368264279
2019-09-14,612553.24880987,-0.12500840497494403,1937.5,0.03333333333333344,658997,-0.13487481227091802,299739,-0.029047054479018897
2019-09-15,496714.67693044,-0.18910775855730555,1837.5,-0.05161290322580647,562231,-0.14683830123657615,273999,-0.0858747109985688
2019-09-16,991067.07455922,0.9952441926696061,2037.5,0.10884353741496589,773301,0.3754150873929043,347178,0.26707761707159516
2019-09-17,1145466.25263348,0.15579084608670857,1850.0,-0.09202453987730064,783191,0.012789327829654917,343630,-0.010219541560813172
2019-09-18,863193.95645337,-0.2464256764711774,2175.0,0.17567567567567566,859194,0.09704273925517537,363011,0.05640077990862258
2019-09-19,756293.12273977,-0.12384335283442738,1850.0,-0.14942528735632188,731756,-0.14832273037288435,345962,-0.04696551895121637
2019-09-20,872160.75574254,0.15320466300556124,1887.5,0.020270270270270174,731501,-0.0003484768146759798,340778,-0.014984304634613088
2019-09-21,724464.24061406,-0.16934551819261145,2075.0,0.09933774834437092,644721,-0.1186327838239456,335847,-0.0144698307989366
2019-09-22,1709289.47612292,1.3593841908250939,2075.0,0.0,596339,-0.0750433133091678,318547,-0.05151155139096075
2019-09-23,1485042.52362285,-0.1311930808868701,1425.0,-0.3132530120481928,724605,0.21508906846609066,288035,-0.09578492341789435
2019-09-24,1304424.7952335,-0.12162461715151585,1962.5,0.3771929824561404,836545,0.15448416723594227,353106,0.22591351745447596
2019-09-25,1645167.86751613,0.2612209408528108,1950.0,-0.006369426751592355,799467,-0.04432278000585743,347591,-0.015618539475398374
2019-09-26,1127895.26173995,-0.3144193464932894,2137.5,0.09615384615384626,747707,-0.0647431351137695,355604,0.023052955916580187
2019-09-27,920740.22329423,-0.18366513759987946,1650.0,-0.22807017543859653,701097,-0.06233725242641841,303771,-0.14576045263832804
2019-09-28,671375.87348912,-0.27083029881428733,1987.5,0.20454545454545459,629977,-0.10144102741845995,314274,0.0345753873806256
2019-09-29,604892.63413141,-0.09902536266636841,1700.0,-0.14465408805031443,560909,-0.10963574860669512,285406,-0.09185615100199185
2019-09-30,1105798.73392207,0.8280909231270956,1625.0,-0.044117647058823484,740476,0.32013570828779714,311266,0.09060776577927587
2019-10-01,1156904.2463717,0.04621592599257918,1787.5,0.10000000000000009,772736,0.04356657069236536,337101,0.08299974941047217
2019-10-02,843626.30926497,-0.27078985844268166,1850.0,0.034965034965035,714450,-0.07542808928275635,326409,-0.03171749712994032
2019-10-03,805641.00575701,-0.04502621965530651,1837.5,-0.006756756756756799,704746,-0.013582476030512991,326367,-0.0001286729226216421
2019-10-04,718519.77391074,-0.10813902373850448,1837.5,0.0,712814,0.011448096193522161,337075,0.03280968970514797
2019-10-05,497832.6752654,-0.307141301684977,1975.0,0.0748299319727892,633812,-0.11083115651488329,326525,-0.031298672402284344
2019-10-06,533706.69216358,0.0720603903290502,1862.5,-0.05696202531645567,563657,-0.11068739626261415,277464,-0.15025189495444458
2019-10-07,696170.8563385,0.3044072082295066,1937.5,0.04026845637583887,736366,0.30640797506284856,328648,0.18447077819104463
2019-10-08,851231.66721083,0.22273384394151452,2025.0,0.04516129032258065,719570,-0.02280930950098181,336192,0.0229546505683893
2019-10-09,888354.01308175,0.04361015608424923,1725.0,-0.14814814814814814,700138,-0.027005016885084165,310911,-0.07519810108509428
2019-10-10,807284.08475801,-0.09125858287340183,2025.0,0.17391304347826098,733529,0.04769202642907544,344886,0.10927564479867224
2019-10-11,746881.51509303,-0.07482195029657523,1950.0,-0.03703703703703709,726799,-0.009174824717223196,345269,0.001110511879287568
2019-10-12,475399.36429204,-0.3634875750903739,1662.5,-0.14743589743589747,590435,-0.18762271274451392,301560,-0.12659404696048593
2019-10-13,420149.0262269,-0.11621878827587051,1775.0,0.06766917293233088,541134,-0.08349945379254275,279345,-0.07366693195384
2019-10-14,819498.09413952,0.9504938557133604,1687.5,-0.04929577464788737,693478,0.2815273111650718,304331,0.08944495158316768
2019-10-15,744690.32265761,-0.09128486328019925,1912.5,0.1333333333333333,707902,0.02079950625686755,339545,0.1157095399417083
2019-10-16,1042846.11312805,0.40037554054200397,1787.5,-0.065359477124183,737755,0.04217109147876408,338330,-0.003578318043263806
2019-10-17,1019688.84688177,-0.022205832629340727,1875.0,0.04895104895104896,727633,-0.013720001897648992,333955,-0.012931161883368292
2019-10-18,1019593.29053305,-9.371128164459286e-05,2000.0,0.06666666666666665,675687,-0.07139038498803651,339230,0.015795541315446693
2019-10-19,845358.36243913,-0.17088669542227852,1775.0,-0.11250000000000004,632136,-0.06445439974426026,304594,-0.10210181882498603
2019-10-20,747813.35365823,-0.11538894404433553,1825.0,0.028169014084507005,568261,-0.10104629383550379,289650,-0.049062030112214994
2019-10-21,896815.46833601,0.19925040646690273,1987.5,0.08904109589041087,736587,0.29621247982881105,351632,0.21398929742793027
2019-10-22,1139190.5055934,0.2702618830907355,2112.5,0.06289308176100628,725908,-0.014497947968128644,341295,-0.02939721072029844
2019-10-23,1332394.46611025,0.16959758667950875,2100.0,-0.00591715976331364,744124,0.025094089058117497,349152,0.023021140069441337
2019-10-24,999075.60501727,-0.25016529982000035,1662.5,-0.20833333333333337,713976,-0.04051475291752449,303710,-0.13014961964989458
2019-10-25,1347199.35145829,0.34844584803469636,1725.0,0.03759398496240607,789545,0.10584249330509699,328460,0.08149221296631648
2019-10-26,1003012.25955916,-0.2554834156701167,1750.0,0.01449275362318847,767830,-0.02750318221254011,305582,-0.06965231687267859
2019-10-27,682529.07912346,-0.3195207011493135,1437.5,-0.1785714285714286,591948,-0.22906372504330386,256138,-0.16180272398243356
2019-10-28,1942400.80575252,1.8458872525212464,1675.0,0.16521739130434776,752667,0.2715086460297189,309477,0.20824321264318457
2019-10-29,1500072.94032624,-0.22772224152518028,1662.5,-0.007462686567164201,727812,-0.03302257173491063,307820,-0.00535419433431239
2019-10-30,2022162.75822515,0.34804295435484933,1675.0,0.007518796992481258,725866,-0.0026737674014718493,314029,0.02017087908517956
2019-10-31,1414193.65330295,-0.300652903654409,1650.0,-0.014925373134328401,703136,-0.03131431972292409,293647,-0.06490483363001509
2019-11-01,1251686.48721382,-0.11491153683909061,1625.0,-0.015151515151515138,795073,0.13075279888954627,316057,0.07631612105691521
2019-11-02,844201.44129237,-0.3255488096132504,1675.0,0.03076923076923066,630458,-0.20704388150522024,284309,-0.10045023524237717
2019-11-03,825415.30649417,-0.022253142294380246,1725.0,0.029850746268656803,626683,-0.005987710521557332,294229,0.034891614405453186
2019-11-04,947877.81856089,0.1483647214962145,1650.0,-0.04347826086956519,743527,0.18644833193177401,310847,0.056479816741381805
2019-11-05,1159501.59646382,0.22326060781148627,1800.0,0.09090909090909083,792806,0.06627735105786337,332695,0.07028538155426944
2019-11-06,1407677.71348571,0.21403689117700497,1650.0,-0.08333333333333337,837366,0.05620542730504052,314566,-0.05449135093704449
2019-11-07,1372346.52331713,-0.025098919894876004,1687.5,0.022727272727272707,786049,-0.06128383526438852,324352,0.03110952868396466
2019-11-08,1332029.74095123,-0.029377989947064864,1600.0,-0.051851851851851816,723601,-0.07944542897452955,311313,-0.040200152920284116
2019-11-09,1046203.71046873,-0.21457931583298273,1800.0,0.125,728794,0.007176606997502777,306019,-0.01700539328585704
2019-11-10,683212.29468831,-0.34696055094068545,2075.0,0.15277777777777768,585403,-0.1967510709473459,299546,-0.021152281394292483
2019-11-11,795319.52314153,0.16408842364929144,1887.5,-0.09036144578313254,698259,0.1927834329513174,326556,0.09016979028262773
2019-11-12,1018186.96219226,0.28022377493060713,1687.5,-0.10596026490066224,678947,-0.02765735923203283,301247,-0.07750278665833732
2019-11-13,1329395.99391531,0.30565018339361294,1687.5,0.0,761872,0.12213766317547625,318810,0.05830099552858625
2019-11-14,1214798.02652346,-0.08620303349518776,2112.5,0.25185185185185177,748620,-0.017393997941911543,349854,0.09737461183777163
2019-11-15,1278485.2544124,0.05242618649225328,1975.0,-0.0650887573964497,764270,0.020905132109748648,324987,-0.07107822120084373
2019-11-16,693209.5067193,-0.45778842241093853,1850.0,-0.06329113924050633,681643,-0.10811231632799922,283320,-0.12821128229744572
2019-11-17,630185.38375504,-0.09091641466737743,1925.0,0.04054054054054057,596015,-0.12562000930105643,264216,-0.06742905548496403
2019-11-18,1328899.48523389,1.1087437434925462,1750.0,-0.09090909090909094,687888,0.15414544935949603,304531,0.15258349229418355
2019-11-19,954955.33494229,-0.28139385592867827,1837.5,0.050000000000000044,831638,0.2089729723443352,327483,0.07536835330393288
2019-11-20,798757.54438685,-0.16356554578008553,1775.0,-0.03401360544217691,701261,-0.1567713356051551,320944,-0.019967448691993184
2019-11-21,1614784.04891247,1.0216197771903692,1712.5,-0.035211267605633756,793352,0.13132200421811557,323817,0.008951717433570927
2019-11-22,1571614.85402682,-0.02673372635475546,1650.0,-0.03649635036496346,808615,0.0192386229567707,310407,-0.04141227915767243
2019-11-23,1008656.14121404,-0.3582039908635103,2162.5,0.31060606060606055,673384,-0.16723780785664377,306251,-0.013388873317934147
2019-11-24,822768.91980717,-0.18429196414065563,1637.5,-0.24277456647398843,559885,-0.16855018830266233,267237,-0.12739223708657277
2019-11-25,1314931.11873055,0.5981779173655788,1562.5,-0.04580152671755722,665242,0.18817614331514498,279345,0.0453080973068849
2019-11-26,1171245.2915116,-0.1092725125842835,1525.0,-0.02400000000000002,785860,0.18131446902029635,321188,0.14978968658826908
2019-11-27,1012790.75735792,-0.1352872325737845,1737.5,0.139344262295082,827222,0.05263278446542641,317458,-0.011613136231739651
2019-11-28,762824.33477005,-0.24680954162729585,2037.5,0.17266187050359716,703993,-0.14896726634446378,309460,-0.0251938839153526
2019-11-29,989795.40716951,0.2975404192734352,1700.0,-0.16564417177914115,735141,0.044244758115492555,311154,0.00547405157370906
2019-11-30,749252.97956331,-0.24302237196075938,1575.0,-0.07352941176470584,677647,-0.0782081260601708,277332,-0.10869858655199671
2019-12-01,678525.30046795,-0.09439759470370424,1737.5,0.10317460317460325,607728,-0.10317908881762927,274482,-0.010276491713902436
2019-12-02,863890.28869469,0.27318802718027135,1812.5,0.043165467625899234,736971,0.21266586367585494,314585,0.14610429827821125
2019-12-03,852602.43446235,-0.013066305270540313,1975.0,0.08965517241379306,753755,0.02277430183819984,336354,0.06919910358090808
2019-12-04,2327460.87612257,1.7298313751476257,2087.5,0.05696202531645578,758374,0.006127985884007314,337117,0.0022684433662154557
2019-12-05,896165.31583045,-0.6149600944857061,1812.5,-0.13173652694610782,730609,-0.03661122348603718,311323,-0.07651349531468299
2019-12-06,2287143.18085294,1.552144275672521,1812.5,0.0,743966,0.018282008570931874,315241,0.012585000144544445
2019-12-07,955099.29913224,-0.5824051125753934,1937.5,0.06896551724137923,658975,-0.11424043571883657,285129,-0.09552056997662106
2019-12-08,729316.09977231,-0.2363976180959052,1850.0,-0.04516129032258065,587605,-0.10830456390606624,278705,-0.022530153018458288
2019-12-09,1188484.97902462,0.6295882942878417,1850.0,0.0,784032,0.3342840853975033,313481,0.12477709406002768
2019-12-10,1147101.46524134,-0.034820392780431364,1850.0,0.0,803298,0.02457297661319946,319916,0.020527559884012003
2019-12-11,1206286.06843161,0.05159491551849604,1650.0,-0.10810810810810811,793438,-0.012274398790984131,291116,-0.09002363120319079
2019-12-12,834045.01758096,-0.3085843902140317,1662.5,0.007575757575757569,723507,-0.08813669120964718,311662,0.07057667733824324
2019-12-13,718396.78316202,-0.13865946319583888,1900.0,0.1428571428571428,729489,0.008268060986279302,322736,0.03553208283332587
2019-12-14,728580.09690632,0.014175054764969941,1887.5,-0.006578947368421018,630769,-0.13532760603655436,293345,-0.0910682415348768
2019-12-15,648890.52203402,-0.10937654653301121,1550.0,-0.17880794701986757,645544,0.023423789057483768,263317,-0.10236411051833161
2019-12-16,765671.43751538,0.179970135971931,1962.5,0.2661290322580645,793627,0.22939257432491056,326928,0.2415757433055974
2019-12-17,1775615.77380914,1.319030966560606,1762.5,-0.10191082802547768,891036,0.12273901971581114,319113,-0.023904345911026303
2019-12-18,1163040.44164033,-0.34499317994606615,1675.0,-0.049645390070921946,743776,-0.16526829443479274,314115,-0.015662163559616804
2019-12-19,1002388.3830435,-0.13813110262120332,1962.5,0.17164179104477606,728845,-0.020074592350385112,319398,0.016818681056301132
2019-12-20,1004139.73764792,0.0017471816653564787,1950.0,-0.006369426751592355,711782,-0.02341101331558837,332501,0.04102405149687849
2019-12-21,675090.24974395,-0.3276929251647087,2200.0,0.1282051282051282,621619,-0.12667221143552376,310942,-0.06483890274014215
2019-12-22,756963.93796052,0.12127813762326345,2112.5,-0.03977272727272729,586698,-0.05617749779205594,280901,-0.0966128731403284
2019-12-23,947692.83871834,0.25196563692545104,1787.5,-0.15384615384615385,706457,0.20412375702661345,304702,0.08473091943424915
2019-12-24,729180.90880985,-0.23057252411446483,1562.5,-0.12587412587412583,668278,-0.05404292122521259,290311,-0.04722975234819593
2019-12-25,595145.15227995,-0.18381687577184336,1600.0,0.02400000000000002,543218,-0.18713768820760224,244538,-0.15766884479058663
2019-12-26,699619.94145803,0.1755450561562102,2087.5,0.3046875,639346,0.17696026273061638,295896,0.21002052850681685
2019-12-27,866407.98105188,0.23839806402067176,1812.5,-0.13173652694610782,706108,0.10442233157007319,322059,0.08841957985238058
2019-12-28,683758.97947336,-0.2108117717899728,1862.5,0.02758620689655178,630081,-0.10767049799747352,298138,-0.07427521044280705
2019-12-29,560366.83561508,-0.1804614601965714,1937.5,0.04026845637583887,587285,-0.06792142597539041,279770,-0.061609053525548574
2019-12-30,986608.5048105,0.7606475653177456,2075.0,0.07096774193548394,730520,0.24389350996534898,324331,0.1592772634664188
2019-12-31,722977.0577696,-0.26720978559934094,1812.5,-0.12650602409638556,669834,-0.08307233203745279,293302,-0.09567078077642899
2020-01-01,443410.40498249,-0.38668813869361107,2175.0,0.19999999999999996,522161,-0.2204620846358949,251561,-0.14231406536607316
2020-01-02,693647.05599059,0.5643454645995096,1762.5,-0.18965517241379315,678389,0.2991950758482538,295426,0.17437122606445365
2020-01-03,1016699.87078484,0.4657308237730522,2112.5,0.198581560283688,712208,0.04985192861322929,316348,0.07081976535579138
2020-01-04,657507.72195411,-0.3532922144993017,2100.0,-0.00591715976331364,615785,-0.13538601082829738,287047,-0.09262268135091734
2020-01-05,563247.15475793,-0.14336039570157144,2037.5,-0.029761904761904767,596336,-0.03158407561080567,287616,0.0019822537772560267
2020-01-06,1095933.32297166,0.9457414275668479,1687.5,-0.17177914110429449,724303,0.21458875533256427,299011,0.03961879728526929
2020-01-07,784625.04310717,-0.28405768246955676,2200.0,0.3037037037037038,771654,0.06537457390070167,343903,0.15013494486824897
2020-01-08,899391.01379948,0.1462685542610631,1775.0,-0.19318181818181823,745781,-0.03352927607451006,317877,-0.07567831626941313
2020-01-09,1207659.27986576,0.3427522193756414,1962.5,0.10563380281690149,780267,0.04624145694245363,321900,0.012655838579072931
2020-01-10,905096.25323477,-0.25053674631194156,1862.5,-0.05095541401273884,784612,0.005568606643623353,330585,0.02698042870456674
2020-01-11,593873.54312244,-0.34385592582008284,2037.5,0.09395973154362425,655704,-0.16429521852839368,308907,-0.0655746630972367
2020-01-12,499843.42847417,-0.15833356400065068,1887.5,-0.07361963190184051,590366,-0.09964557178238964,282985,-0.08391522367573412
2020-01-13,687746.86097144,0.37592458316570654,1787.5,-0.052980132450331174,682403,0.15589820551996558,291454,0.02992738130996342
2020-01-14,1248065.46393505,0.8147163364325094,1812.5,0.013986013986013957,852442,0.24917680608086434,346808,0.18992362431121212
2020-01-15,1599563.24457981,0.28163408955850433,1887.5,0.04137931034482767,769961,-0.09675848914061014,332507,-0.041236072985628924
2020-01-16,886141.54849029,-0.44601030844324574,1987.5,0.052980132450331174,741776,-0.0366057501613718,325788,-0.02020709338450022
2020-01-17,1114660.13374057,0.2578804544709643,1987.5,0.0,757448,0.021127671965660788,323833,-0.00600083489876857
2020-01-18,503985.86223334,-0.5478569233995414,1650.0,-0.16981132075471694,634559,-0.1622408402953074,287105,-0.11341648318732189
2020-01-19,630221.1697348,0.2504739060378929,1875.0,0.13636363636363646,636694,0.0033645413586442796,283810,-0.011476637467128792
2020-01-20,977410.75821674,0.550901183830494,1900.0,0.01333333333333342,736438,0.1566592429016136,313509,0.10464395193967801
2020-01-21,666185.78975801,-0.31841778478738225,1912.5,0.006578947368421018,757020,0.02794804179034749,315057,0.004937657292135134
2020-01-22,895496.73927182,0.34421471163037953,1950.0,0.019607843137254832,783825,0.03540857573115641,328430,0.042446287497183155
2020-01-23,865459.65273348,-0.03354237399319282,1987.5,0.019230769230769162,768892,-0.019051446432558294,329759,0.004046524373534588
2020-01-24,690975.73756611,-0.20160837609965698,1900.0,-0.04402515723270439,733013,-0.04666325049551823,313735,-0.04859306341904235
2020-01-25,486432.35543482,-0.2960210771680244,2050.0,0.07894736842105265,650857,-0.11207986761489908,285420,-0.0902513267566577
2020-01-26,575835.37521024,0.18379332455281072,1787.5,-0.12804878048780488,573738,-0.11848839299569647,261104,-0.08519374956204895
2020-01-27,1507420.6095861,1.61779785417965,1612.5,-0.09790209790209792,702915,0.22514980705478815,279111,0.06896485691525212
2020-01-28,1048632.16774928,-0.3043533031983633,1775.0,0.10077519379844957,823221,0.17115298435799486,339910,0.21783089881803286
2020-01-29,891685.62546253,-0.1496678693574799,2000.0,0.12676056338028174,776159,-0.05716812374805791,340402,0.001447441969933294
